task_name,method,seed,num_episodes,beta,policy_value,behavior_value,optimal_value,suboptimality_gap,root_action,root_action_count,expected_chosen_count,low_support_mass,action_agreement_mass,chosen_action_q_error,chosen_action_bonus,root_true_q,root_q_hat,root_q_value,root_bonus
intrinsic_branching_mdp,greedy,0,10,0.8,0.7,0.745305,0.95,0.25,1,1.0,3.0,3.0,0.6666666666666666,1.0666666666666667,0.0,0.7,2.0,2.0,0.0
intrinsic_branching_mdp,pessimistic,0,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.4973544973544974,0.5452349705802384,0.7999999999999999,0.0,0.0,0.8000000000000002
intrinsic_branching_mdp,support_masked,0,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.2328042328042328,0.0,0.7999999999999999,0.5079365079365079,0.5079365079365079,0.0
intrinsic_branching_mdp,greedy,1,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.7999999999999999,1.125,1.125,0.0
intrinsic_branching_mdp,pessimistic,1,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.04379028329949197,0.5495093791412856,0.7999999999999999,0.276471862576143,0.0,0.8000000000000002
intrinsic_branching_mdp,support_masked,1,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.7999999999999999,1.125,1.125,0.0
intrinsic_branching_mdp,greedy,2,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.2333333333333333,0.0,0.7999999999999999,0.6,0.6,0.0
intrinsic_branching_mdp,pessimistic,2,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.4666666666666666,0.5059644256269408,0.7999999999999999,0.1,0.0,0.7589466384404111
intrinsic_branching_mdp,support_masked,2,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.2333333333333333,0.0,0.7999999999999999,0.6,0.6,0.0
intrinsic_branching_mdp,greedy,3,10,0.8,0.7,0.745305,0.95,0.25,1,1.0,4.0,2.0,0.6666666666666666,1.0666666666666667,0.0,0.7,2.0,2.0,0.0
intrinsic_branching_mdp,pessimistic,3,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.29841991292912157,0.5495093791412856,0.7999999999999999,0.13758297368725408,0.0,0.8000000000000002
intrinsic_branching_mdp,support_masked,3,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,0.07870370370370376,0.0,0.7999999999999999,0.9861111111111112,0.9861111111111112,0.0
intrinsic_branching_mdp,greedy,4,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.2851851851851852,0.0,0.7999999999999999,1.1888888888888889,1.1888888888888889,0.0
intrinsic_branching_mdp,pessimistic,4,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,-0.07037037037037032,0.5196488794801369,0.7999999999999999,0.3888888888888889,0.0,0.7589466384404111
intrinsic_branching_mdp,support_masked,4,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.2851851851851852,0.0,0.7999999999999999,1.1888888888888889,1.1888888888888889,0.0
intrinsic_branching_mdp,greedy,5,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.2925925925925927,0.0,0.7999999999999999,1.2111111111111112,1.2111111111111112,0.0
intrinsic_branching_mdp,pessimistic,5,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,-0.06296296296296285,0.5196488794801369,0.7999999999999999,0.4111111111111112,0.0,0.7589466384404111
intrinsic_branching_mdp,support_masked,5,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,28.0,0.0,0.6666666666666666,0.2925925925925927,0.0,0.7999999999999999,1.2111111111111112,1.2111111111111112,0.0
intrinsic_branching_mdp,greedy,6,10,0.8,0.7,0.745305,0.95,0.25,1,1.0,4.0,2.0,0.6666666666666666,0.5666666666666668,0.0,0.7,1.5,1.5,0.0
intrinsic_branching_mdp,pessimistic,6,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,-0.21508657959578825,0.5495093791412856,0.7999999999999999,0.13758297368725408,0.0,0.8000000000000002
intrinsic_branching_mdp,support_masked,6,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,9.0,25.0,0.0,0.6666666666666666,0.1620370370370371,0.0,0.7999999999999999,0.9861111111111112,0.9861111111111112,0.0
intrinsic_branching_mdp,greedy,7,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,0.2666666666666667,0.0,0.7999999999999999,1.0,1.0,0.0
intrinsic_branching_mdp,pessimistic,7,10,0.8,0.7999999999999999,0.745305,0.95,0.15000000000000002,0,10.0,30.0,0.0,0.6666666666666666,-0.07064295041796032,0.5059644256269408,0.7999999999999999,0.24105336155958912,0.0,0.7589466384404111
